loan_amnt,funded_amnt,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,purpose,addr_state,grade,sub_grade,fico_score,dti,application_type,loan_status
15000.0,15000.0,36 months,13.49,508.96,4 years,MORTGAGE,90000.0,Source Verified,other,SC,C,C1,677.0,6.93,Individual,Fully Paid
12800.0,12800.0,60 months,11.71,282.86,1 year,RENT,61600.0,Not Verified,debt_consolidation,PA,B,B3,732.0,21.8,Individual,Fully Paid
35000.0,21350.0,60 months,20.89,576.27,10+ years,MORTGAGE,71316.0,Verified,debt_consolidation,NC,F,F1,682.0,14.79,Individual,Charged Off
15000.0,15000.0,60 months,16.77,370.94,8 years,RENT,42000.0,Not Verified,credit_card,FL,D,D2,702.0,15.69,Individual,Fully Paid
7200.0,7200.0,36 months,7.9,225.29,5 years,RENT,34000.0,Source Verified,debt_consolidation,CT,A,A4,712.0,17.51,Individual,Fully Paid
13000.0,13000.0,36 months,17.27,465.24,10+ years,RENT,36000.0,Verified,debt_consolidation,AR,D,D3,667.0,10.9,Individual,Fully Paid
28000.0,28000.0,36 months,7.9,876.13,4 years,RENT,65000.0,Verified,credit_card,NJ,A,A4,752.0,14.64,Individual,Fully Paid
12000.0,12000.0,36 months,9.91,386.7,8 years,RENT,35000.0,Not Verified,debt_consolidation,AL,B,B1,727.0,15.87,Individual,Fully Paid
16000.0,16000.0,60 months,17.58,402.65,< 1 year,RENT,50000.0,Not Verified,debt_consolidation,NV,D,D4,687.0,21.14,Individual,Charged Off
14000.0,14000.0,36 months,8.9,444.55,5 years,RENT,62004.0,Not Verified,other,NY,A,A5,717.0,9.08,Individual,Fully Paid
11500.0,11500.0,36 months,11.71,380.38,10+ years,RENT,74000.0,Verified,debt_consolidation,CA,B,B3,692.0,7.96,Individual,Fully Paid
10500.0,10500.0,36 months,14.65,362.19,1 year,MORTGAGE,42000.0,Not Verified,debt_consolidation,GA,C,C3,677.0,10.77,Individual,Fully Paid
14400.0,14400.0,36 months,12.42,481.18,5 years,OWN,48000.0,Not Verified,credit_card,CT,B,B4,682.0,20.68,Individual,Fully Paid
16000.0,16000.0,36 months,9.91,515.6,7 years,RENT,65000.0,Verified,debt_consolidation,CA,B,B1,732.0,10.36,Individual,Fully Paid
5375.0,5375.0,36 months,9.91,173.21,2 years,RENT,15360.0,Not Verified,debt_consolidation,WA,B,B1,727.0,16.25,Individual,Fully Paid
12000.0,12000.0,36 months,13.49,407.17,10+ years,MORTGAGE,61000.0,Verified,credit_card,FL,C,C1,707.0,17.67,Individual,Fully Paid
12000.0,12000.0,36 months,7.51,373.33,< 1 year,RENT,83000.0,Source Verified,debt_consolidation,NY,A,A3,737.0,8.36,Individual,Charged Off
17000.0,17000.0,36 months,6.03,517.41,2 years,MORTGAGE,120000.0,Verified,small_business,CA,A,A1,777.0,8.94,Individual,Fully Paid
30000.0,30000.0,60 months,19.03,778.72,< 1 year,RENT,106000.0,Verified,credit_card,AZ,E,E2,712.0,15.72,Individual,Fully Paid
13000.0,13000.0,36 months,20.3,485.12,5 years,RENT,42000.0,Not Verified,debt_consolidation,OH,E,E5,672.0,7.69,Individual,Charged Off
7125.0,7125.0,36 months,7.51,221.67,< 1 year,MORTGAGE,30000.0,Not Verified,debt_consolidation,MO,A,A3,727.0,18.12,Individual,Charged Off
14000.0,14000.0,60 months,18.25,357.42,10+ years,RENT,32000.0,Not Verified,wedding,TX,D,D5,677.0,16.28,Individual,Fully Paid
8000.0,8000.0,36 months,14.65,275.96,1 year,RENT,72100.0,Not Verified,debt_consolidation,CA,C,C3,692.0,6.71,Individual,Fully Paid
12500.0,12500.0,36 months,11.71,413.45,3 years,RENT,58000.0,Source Verified,debt_consolidation,HI,B,B3,712.0,17.32,Individual,Fully Paid
10000.0,10000.0,36 months,14.27,343.09,4 years,RENT,40000.0,Source Verified,car,NY,C,C2,682.0,18.69,Individual,Fully Paid
12000.0,8175.0,60 months,13.49,188.07,1 year,RENT,75000.0,Not Verified,other,CA,C,C1,702.0,23.58,Individual,Fully Paid
14000.0,14000.0,36 months,10.65,456.03,3 years,RENT,48880.0,Not Verified,credit_card,IL,B,B2,702.0,21.95,Individual,Fully Paid
7500.0,7500.0,36 months,6.03,228.27,5 years,RENT,48000.0,Source Verified,debt_consolidation,MA,A,A1,767.0,5.08,Individual,Fully Paid
19200.0,19200.0,36 months,9.91,618.72,9 years,MORTGAGE,40000.0,Verified,debt_consolidation,WA,B,B1,722.0,11.37,Individual,Fully Paid
9000.0,9000.0,36 months,11.71,297.69,7 years,MORTGAGE,110000.0,Not Verified,debt_consolidation,FL,B,B3,697.0,13.06,Individual,Fully Paid
16000.0,16000.0,60 months,17.27,399.97,4 years,MORTGAGE,60000.0,Verified,credit_card,CA,D,D3,697.0,11.98,Individual,Fully Paid
20000.0,20000.0,36 months,8.9,635.07,3 years,RENT,65000.0,Verified,credit_card,CT,A,A5,742.0,14.99,Individual,Fully Paid
9000.0,9000.0,36 months,13.49,305.38,7 years,MORTGAGE,50000.0,Source Verified,debt_consolidation,FL,C,C1,697.0,1.99,Individual,Fully Paid
9600.0,9600.0,36 months,7.51,298.67,10+ years,RENT,55000.0,Verified,debt_consolidation,CA,A,A3,727.0,27.34,Individual,Charged Off
12000.0,12000.0,60 months,12.69,271.14,10+ years,MORTGAGE,63000.0,Not Verified,debt_consolidation,CA,B,B5,707.0,20.67,Individual,Charged Off
18000.0,12325.0,60 months,11.71,272.37,10+ years,MORTGAGE,133224.0,Source Verified,home_improvement,TX,B,B3,737.0,10.97,Individual,Fully Paid
1000.0,1000.0,36 months,13.49,33.94,8 years,RENT,35100.0,Not Verified,small_business,AR,C,C1,677.0,6.19,Individual,Fully Paid
15000.0,15000.0,36 months,15.27,521.97,6 years,RENT,38000.0,Verified,credit_card,PA,C,C4,692.0,13.83,Individual,Charged Off
12000.0,12000.0,36 months,16.77,426.47,6 years,RENT,38000.0,Source Verified,debt_consolidation,CA,D,D2,662.0,21.32,Individual,Fully Paid
12000.0,12000.0,60 months,14.27,280.91,3 years,RENT,41000.0,Source Verified,medical,CA,C,C2,717.0,22.77,Individual,Fully Paid
14000.0,14000.0,36 months,8.9,444.55,7 years,MORTGAGE,108000.0,Not Verified,credit_card,NC,A,A5,742.0,27.86,Individual,Fully Paid
15600.0,15600.0,60 months,15.96,379.04,< 1 year,RENT,43000.0,Not Verified,debt_consolidation,MD,C,C5,712.0,7.56,Individual,Fully Paid
10000.0,10000.0,36 months,10.65,325.74,4 years,RENT,45000.0,Not Verified,debt_consolidation,TX,B,B2,722.0,11.41,Individual,Fully Paid
7200.0,7200.0,36 months,12.69,241.53,1 year,RENT,23000.0,Source Verified,other,OH,B,B5,682.0,20.19,Individual,Fully Paid
22250.0,22250.0,60 months,15.27,532.49,2 years,MORTGAGE,47532.0,Verified,debt_consolidation,MO,C,C4,722.0,23.76,Individual,Charged Off
13250.0,13250.0,60 months,17.27,331.23,< 1 year,RENT,26000.0,Not Verified,debt_consolidation,MA,D,D3,692.0,10.89,Individual,Fully Paid
26400.0,16725.0,60 months,14.27,391.51,< 1 year,MORTGAGE,150000.0,Verified,house,NC,C,C2,737.0,3.23,Individual,Fully Paid
11000.0,11000.0,36 months,9.91,354.48,4 years,RENT,32000.0,Verified,debt_consolidation,WI,B,B1,712.0,23.66,Individual,Fully Paid
9600.0,9600.0,36 months,8.9,304.84,3 years,RENT,55000.0,Not Verified,credit_card,MN,A,A5,722.0,17.02,Individual,Fully Paid
10000.0,10000.0,36 months,16.77,355.39,4 years,RENT,35000.0,Verified,debt_consolidation,CA,D,D2,662.0,18.55,Individual,Fully Paid
7000.0,7000.0,60 months,15.96,170.08,3 years,OWN,75000.0,Not Verified,other,MA,C,C5,692.0,21.66,Individual,Fully Paid
11000.0,11000.0,36 months,9.91,354.48,5 years,MORTGAGE,74000.0,Not Verified,wedding,TX,B,B1,727.0,18.24,Individual,Fully Paid
13000.0,13000.0,60 months,16.77,321.48,9 years,MORTGAGE,50000.0,Not Verified,wedding,OH,D,D2,692.0,19.13,Individual,Fully Paid
5000.0,5000.0,36 months,7.51,155.56,8 years,OWN,30000.0,Not Verified,credit_card,OK,A,A3,757.0,18.72,Individual,Fully Paid
6000.0,6000.0,36 months,11.71,198.46,1 year,RENT,37000.0,Not Verified,small_business,DC,B,B3,717.0,6.68,Individual,Charged Off
3000.0,3000.0,36 months,13.49,101.8,3 years,RENT,105000.0,Source Verified,debt_consolidation,CA,C,C1,677.0,7.25,Individual,Fully Paid
8200.0,8200.0,60 months,16.77,202.78,10+ years,RENT,42000.0,Source Verified,credit_card,CA,D,D2,702.0,5.06,Individual,Charged Off
17000.0,17000.0,36 months,12.42,568.06,10+ years,OWN,80000.0,Not Verified,credit_card,CA,B,B4,697.0,16.65,Individual,Fully Paid
5000.0,5000.0,36 months,10.65,162.87,10+ years,MORTGAGE,35000.0,Verified,car,FL,B,B2,687.0,13.92,Individual,Fully Paid
6400.0,6400.0,36 months,8.9,203.23,6 years,OWN,23000.0,Source Verified,debt_consolidation,AZ,A,A5,707.0,10.75,Individual,Fully Paid
13000.0,13000.0,36 months,16.29,458.91,7 years,RENT,50000.0,Not Verified,debt_consolidation,PA,D,D1,717.0,8.33,Individual,Fully Paid
18000.0,18000.0,60 months,11.71,397.77,10+ years,RENT,36000.0,Source Verified,debt_consolidation,GA,B,B3,747.0,22.03,Individual,Fully Paid
16000.0,16000.0,60 months,15.27,382.92,10+ years,MORTGAGE,60000.0,Not Verified,debt_consolidation,SC,C,C4,722.0,17.7,Individual,Fully Paid
13200.0,13200.0,60 months,17.27,329.98,7 years,RENT,40000.0,Verified,credit_card,NJ,D,D3,682.0,24.36,Individual,Fully Paid
10000.0,10000.0,36 months,16.77,355.39,1 year,RENT,38200.0,Source Verified,credit_card,KY,D,D2,662.0,17.09,Individual,Fully Paid
15000.0,15000.0,60 months,15.96,364.46,8 years,RENT,37000.0,Source Verified,credit_card,FL,C,C5,712.0,20.14,Individual,Charged Off
5000.0,5000.0,36 months,14.27,171.55,10+ years,RENT,56000.0,Not Verified,debt_consolidation,CA,C,C2,682.0,10.03,Individual,Fully Paid
7200.0,7200.0,36 months,7.9,225.29,< 1 year,RENT,38000.0,Source Verified,credit_card,CA,A,A4,722.0,14.34,Individual,Fully Paid
15000.0,15000.0,36 months,7.9,469.36,3 years,RENT,43000.0,Source Verified,debt_consolidation,TX,A,A4,737.0,19.4,Individual,Fully Paid
15700.0,9875.0,60 months,19.42,258.46,< 1 year,MORTGAGE,60000.0,Source Verified,debt_consolidation,CA,E,E3,672.0,9.12,Individual,Charged Off
5000.0,5000.0,60 months,21.28,136.06,3 years,RENT,46000.0,Verified,debt_consolidation,FL,F,F2,662.0,6.1,Individual,Fully Paid
9600.0,9600.0,36 months,11.71,317.53,2 years,MORTGAGE,105000.0,Verified,debt_consolidation,FL,B,B3,702.0,10.19,Individual,Fully Paid
16000.0,16000.0,60 months,19.91,423.11,5 years,RENT,107000.0,Source Verified,debt_consolidation,NY,E,E4,697.0,6.47,Individual,Fully Paid
35000.0,22875.0,60 months,19.03,593.77,4 years,MORTGAGE,235000.0,Verified,credit_card,CA,E,E2,712.0,14.08,Individual,Charged Off
21000.0,21000.0,60 months,14.65,495.74,4 years,MORTGAGE,70000.0,Verified,credit_card,OK,C,C3,727.0,20.11,Individual,Fully Paid
12000.0,8225.0,60 months,17.58,206.99,10+ years,RENT,78000.0,Not Verified,debt_consolidation,CA,D,D4,677.0,13.18,Individual,Charged Off
6000.0,6000.0,36 months,10.65,195.44,10+ years,RENT,24000.0,Source Verified,debt_consolidation,WV,B,B2,707.0,11.75,Individual,Fully Paid
20000.0,20000.0,60 months,20.3,533.23,5 years,MORTGAGE,51750.0,Verified,debt_consolidation,NJ,E,E5,677.0,18.97,Individual,Fully Paid
6000.0,6000.0,36 months,14.65,206.97,< 1 year,MORTGAGE,57600.0,Not Verified,other,TX,C,C3,677.0,23.42,Individual,Fully Paid
7150.0,7150.0,36 months,12.69,239.85,1 year,RENT,50000.0,Source Verified,credit_card,VA,B,B5,682.0,24.6,Individual,Fully Paid
13000.0,13000.0,60 months,19.42,340.24,7 years,RENT,55000.0,Not Verified,credit_card,VA,E,E3,667.0,19.09,Individual,Charged Off
32000.0,32000.0,36 months,6.62,982.52,2 years,RENT,120000.0,Verified,small_business,CT,A,A2,797.0,6.07,Individual,Fully Paid
8000.0,8000.0,36 months,15.27,278.39,2 years,OWN,108000.0,Not Verified,house,CA,C,C4,672.0,12.48,Individual,Charged Off
15500.0,15500.0,60 months,13.49,356.58,4 years,RENT,40000.0,Source Verified,debt_consolidation,NY,C,C1,727.0,11.19,Individual,Fully Paid
7000.0,7000.0,36 months,8.9,222.28,< 1 year,RENT,97600.0,Source Verified,credit_card,IL,A,A5,717.0,7.97,Individual,Fully Paid
12000.0,12000.0,36 months,6.62,368.45,10+ years,MORTGAGE,70800.0,Source Verified,debt_consolidation,MO,A,A2,767.0,7.76,Individual,Fully Paid
10400.0,10400.0,36 months,14.65,358.74,10+ years,RENT,45000.0,Source Verified,credit_card,TX,C,C3,677.0,11.31,Individual,Fully Paid
12000.0,12000.0,36 months,12.69,402.54,2 years,RENT,60000.0,Verified,credit_card,CT,B,B5,687.0,18.38,Individual,Fully Paid
8000.0,5050.0,60 months,11.71,111.6,3 years,MORTGAGE,88000.0,Source Verified,wedding,CA,B,B3,722.0,3.25,Individual,Fully Paid
16000.0,16000.0,36 months,16.29,564.81,10+ years,MORTGAGE,74000.0,Source Verified,credit_card,KS,D,D1,677.0,15.84,Individual,Fully Paid
4500.0,4500.0,36 months,10.65,146.58,2 years,RENT,91500.0,Source Verified,credit_card,VA,B,B2,707.0,11.67,Individual,Fully Paid
5000.0,5000.0,36 months,12.42,167.08,2 years,RENT,42500.0,Source Verified,debt_consolidation,IL,B,B4,687.0,16.69,Individual,Fully Paid
3600.0,3600.0,36 months,16.29,127.09,6 years,RENT,45000.0,Source Verified,major_purchase,GA,D,D1,692.0,22.05,Individual,Fully Paid
30000.0,18550.0,60 months,20.3,494.57,8 years,RENT,75000.0,Source Verified,debt_consolidation,FL,E,E5,692.0,18.77,Individual,Fully Paid
21000.0,21000.0,36 months,13.49,712.54,10+ years,MORTGAGE,103000.0,Verified,debt_consolidation,NJ,C,C1,707.0,12.41,Individual,Fully Paid
7000.0,7000.0,36 months,14.27,240.17,2 years,RENT,42000.0,Not Verified,small_business,IL,C,C2,692.0,11.09,Individual,Fully Paid
17475.0,17475.0,60 months,7.9,353.5,8 years,MORTGAGE,90000.0,Verified,home_improvement,NY,A,A4,777.0,8.44,Individual,Fully Paid
27575.0,17350.0,60 months,12.69,392.02,< 1 year,MORTGAGE,63000.0,Verified,debt_consolidation,MA,B,B5,727.0,19.92,Individual,Fully Paid
7000.0,7000.0,60 months,8.9,144.97,,MORTGAGE,25000.0,Not Verified,debt_consolidation,NC,A,A5,757.0,15.17,Individual,Fully Paid
15000.0,15000.0,36 months,7.9,469.36,1 year,RENT,35000.0,Verified,debt_consolidation,MA,A,A4,737.0,17.73,Individual,Fully Paid
2250.0,2250.0,36 months,13.49,76.35,6 years,RENT,16000.0,Source Verified,credit_card,AZ,C,C1,667.0,18.75,Individual,Fully Paid
17050.0,17050.0,36 months,12.42,569.74,10+ years,MORTGAGE,53000.0,Verified,debt_consolidation,GA,B,B4,722.0,23.64,Individual,Fully Paid
16500.0,16500.0,36 months,16.77,586.39,2 years,RENT,110000.0,Verified,debt_consolidation,NY,D,D2,677.0,10.22,Individual,Fully Paid
35000.0,35000.0,60 months,19.91,925.54,4 years,MORTGAGE,69000.0,Verified,home_improvement,GA,E,E4,697.0,9.41,Individual,Fully Paid
3250.0,3250.0,36 months,12.42,108.6,< 1 year,RENT,16000.0,Source Verified,debt_consolidation,NC,B,B4,687.0,19.13,Individual,Fully Paid
7000.0,7000.0,36 months,7.9,219.04,4 years,MORTGAGE,38400.0,Not Verified,credit_card,TX,A,A4,727.0,9.34,Individual,Fully Paid
24000.0,24000.0,36 months,11.71,793.83,3 years,MORTGAGE,80000.0,Verified,debt_consolidation,NJ,B,B3,727.0,13.26,Individual,Fully Paid
13200.0,13200.0,36 months,16.77,469.11,6 years,RENT,80952.0,Source Verified,credit_card,IL,D,D2,672.0,12.79,Individual,Fully Paid
22750.0,22750.0,36 months,8.9,722.39,6 years,OWN,65000.0,Verified,debt_consolidation,PA,A,A5,732.0,10.45,Individual,Fully Paid
12000.0,12000.0,36 months,8.9,381.04,10+ years,RENT,70000.0,Not Verified,debt_consolidation,CA,A,A5,717.0,6.02,Individual,Fully Paid
30000.0,30000.0,36 months,10.65,977.2,7 years,MORTGAGE,175000.0,Source Verified,debt_consolidation,TX,B,B2,742.0,17.15,Individual,Fully Paid
1200.0,1200.0,36 months,12.69,40.26,8 years,RENT,34000.0,Not Verified,vacation,CA,B,B5,697.0,13.41,Individual,Charged Off
4800.0,4800.0,36 months,8.9,152.42,< 1 year,RENT,35000.0,Source Verified,debt_consolidation,FL,A,A5,707.0,14.95,Individual,Fully Paid
18000.0,18000.0,60 months,20.89,485.85,10+ years,RENT,60000.0,Verified,debt_consolidation,CA,F,F1,667.0,20.74,Individual,Fully Paid
7200.0,7200.0,36 months,8.9,228.63,10+ years,RENT,35000.0,Source Verified,debt_consolidation,CA,A,A5,722.0,15.02,Individual,Fully Paid
15000.0,15000.0,36 months,9.91,483.38,2 years,OWN,35000.0,Not Verified,debt_consolidation,CA,B,B1,732.0,15.15,Individual,Fully Paid
10500.0,10500.0,36 months,15.27,365.38,10+ years,RENT,60000.0,Source Verified,debt_consolidation,CA,C,C4,672.0,9.92,Individual,Fully Paid
15000.0,15000.0,60 months,17.27,374.97,1 year,OWN,75000.0,Not Verified,other,CA,D,D3,697.0,16.21,Individual,Fully Paid
5000.0,5000.0,36 months,7.9,156.46,< 1 year,MORTGAGE,66000.0,Source Verified,small_business,IL,A,A4,727.0,7.75,Individual,Charged Off
12800.0,12800.0,60 months,13.49,294.47,6 years,RENT,77000.0,Verified,debt_consolidation,IL,C,C1,717.0,8.74,Individual,Fully Paid
4000.0,4000.0,36 months,8.9,127.02,3 years,MORTGAGE,62000.0,Not Verified,small_business,CA,A,A5,722.0,13.16,Individual,Fully Paid
14000.0,9350.0,60 months,12.42,209.98,6 years,MORTGAGE,73000.0,Not Verified,debt_consolidation,NC,B,B4,722.0,18.84,Individual,Fully Paid
27000.0,27000.0,36 months,11.71,893.06,8 years,MORTGAGE,130000.0,Source Verified,debt_consolidation,MA,B,B3,732.0,8.13,Individual,Fully Paid
15000.0,15000.0,36 months,12.42,501.23,7 years,MORTGAGE,61000.0,Verified,debt_consolidation,WA,B,B4,707.0,17.35,Individual,Fully Paid
35000.0,35000.0,60 months,20.89,944.71,5 years,RENT,90000.0,Source Verified,debt_consolidation,CA,F,F1,682.0,7.93,Individual,Charged Off
2400.0,2400.0,36 months,14.27,82.35,1 year,OWN,25000.0,Not Verified,debt_consolidation,VA,C,C2,672.0,17.71,Individual,Fully Paid
5900.0,5900.0,36 months,12.42,197.16,2 years,RENT,14400.0,Source Verified,debt_consolidation,FL,B,B4,717.0,6.17,Individual,Fully Paid
5000.0,5000.0,36 months,11.71,165.38,6 years,RENT,70000.0,Source Verified,credit_card,OR,B,B3,692.0,13.78,Individual,Fully Paid
22000.0,22000.0,60 months,19.42,575.79,4 years,RENT,82500.0,Verified,debt_consolidation,AZ,E,E3,717.0,16.2,Individual,Fully Paid
13250.0,13250.0,36 months,17.58,476.24,7 years,RENT,35000.0,Verified,debt_consolidation,OK,D,D4,662.0,18.55,Individual,Charged Off
12600.0,12600.0,60 months,14.27,294.95,10+ years,RENT,43200.0,Source Verified,debt_consolidation,NY,C,C2,717.0,18.61,Individual,Fully Paid
20000.0,20000.0,36 months,11.71,661.52,1 year,MORTGAGE,125000.0,Verified,debt_consolidation,TX,B,B3,722.0,14.95,Individual,Fully Paid
18000.0,18000.0,36 months,7.9,563.23,10+ years,MORTGAGE,80000.0,Source Verified,credit_card,VT,A,A4,752.0,20.05,Individual,Fully Paid
19200.0,19200.0,36 months,16.77,682.34,< 1 year,RENT,87500.0,Verified,debt_consolidation,OK,D,D2,677.0,13.56,Individual,Fully Paid
7000.0,7000.0,36 months,11.71,231.54,10+ years,MORTGAGE,22000.0,Not Verified,debt_consolidation,WV,B,B3,697.0,17.45,Individual,Fully Paid
25000.0,25000.0,60 months,15.96,607.43,10+ years,OWN,80000.0,Verified,debt_consolidation,MA,C,C5,727.0,4.71,Individual,Fully Paid
10000.0,10000.0,36 months,6.03,304.36,7 years,MORTGAGE,70000.0,Verified,other,TX,A,A1,757.0,12.29,Individual,Fully Paid
2250.0,2250.0,36 months,15.27,78.3,,MORTGAGE,17352.0,Verified,other,FL,C,C4,672.0,19.5,Individual,Fully Paid
23000.0,23000.0,36 months,9.91,741.18,9 years,RENT,63208.0,Verified,debt_consolidation,PA,B,B1,727.0,19.61,Individual,Fully Paid
6750.0,6750.0,36 months,17.27,241.57,2 years,RENT,48000.0,Source Verified,small_business,GA,D,D3,667.0,1.0,Individual,Fully Paid
10000.0,10000.0,36 months,10.65,325.74,6 years,MORTGAGE,45500.0,Source Verified,credit_card,FL,B,B2,707.0,8.78,Individual,Fully Paid
16000.0,16000.0,60 months,11.71,353.58,4 years,MORTGAGE,48000.0,Source Verified,debt_consolidation,MT,B,B3,737.0,10.75,Individual,Fully Paid
5600.0,5600.0,36 months,8.9,177.82,< 1 year,RENT,19200.0,Not Verified,credit_card,IL,A,A5,722.0,13.19,Individual,Fully Paid
12000.0,12000.0,60 months,19.42,314.07,4 years,RENT,68000.0,Source Verified,debt_consolidation,CT,E,E3,662.0,23.15,Individual,Fully Paid
4800.0,4800.0,36 months,6.03,146.1,3 years,OWN,35000.0,Source Verified,other,NJ,A,A1,777.0,14.61,Individual,Fully Paid
25000.0,15700.0,60 months,14.65,370.63,10+ years,MORTGAGE,63000.0,Verified,debt_consolidation,FL,C,C3,732.0,24.93,Individual,Fully Paid
10000.0,10000.0,36 months,11.71,330.76,5 years,RENT,29406.0,Source Verified,debt_consolidation,CA,B,B3,707.0,10.41,Individual,Charged Off
2200.0,2200.0,36 months,9.91,70.9,8 years,RENT,26004.0,Verified,debt_consolidation,PA,B,B1,727.0,14.95,Individual,Charged Off
24000.0,24000.0,36 months,12.69,805.08,1 year,RENT,120000.0,Source Verified,credit_card,CA,B,B5,702.0,13.9,Individual,Charged Off
16000.0,16000.0,36 months,7.9,500.65,< 1 year,MORTGAGE,110000.0,Not Verified,credit_card,WI,A,A4,767.0,8.69,Individual,Fully Paid
10000.0,10000.0,36 months,9.91,322.25,10+ years,RENT,34000.0,Source Verified,credit_card,NH,B,B1,727.0,17.51,Individual,Fully Paid
10625.0,10625.0,36 months,14.27,364.54,10+ years,RENT,26500.0,Not Verified,debt_consolidation,VT,C,C2,682.0,15.49,Individual,Charged Off
9600.0,9600.0,36 months,14.65,331.15,2 years,RENT,40000.0,Source Verified,credit_card,NC,C,C3,677.0,5.2,Individual,Fully Paid
7200.0,7200.0,36 months,20.89,270.86,< 1 year,MORTGAGE,88800.0,Verified,debt_consolidation,OH,F,F1,672.0,20.46,Individual,Charged Off
12000.0,12000.0,36 months,8.9,381.04,6 years,RENT,100000.0,Not Verified,debt_consolidation,NY,A,A5,717.0,12.94,Individual,Fully Paid
5000.0,5000.0,36 months,12.42,167.08,3 years,RENT,45000.0,Not Verified,credit_card,NY,B,B4,702.0,4.21,Individual,Fully Paid
30000.0,30000.0,60 months,21.67,822.95,2 years,RENT,85000.0,Verified,debt_consolidation,NY,F,F3,692.0,11.44,Individual,Fully Paid
12000.0,12000.0,36 months,16.29,423.61,9 years,RENT,36000.0,Verified,credit_card,HI,D,D1,672.0,14.0,Individual,Fully Paid
18000.0,18000.0,36 months,17.27,644.18,10+ years,RENT,80000.0,Verified,debt_consolidation,NY,D,D3,667.0,21.43,Individual,Fully Paid
10000.0,10000.0,36 months,9.91,322.25,3 years,RENT,50000.0,Source Verified,credit_card,VA,B,B1,712.0,9.1,Individual,Fully Paid
10000.0,10000.0,36 months,9.91,322.25,10+ years,RENT,75000.0,Not Verified,debt_consolidation,NJ,B,B1,727.0,11.23,Individual,Fully Paid
